ID,RECHNERBEZ,DCELINK_ID,SCHWEISSGERAETE_NAME,ORTSNUMMER,WIP,BOLZEN_ID,KAROSSERIE_ID,AUSGANGS_ID,SCHWEISSPROGRAMM_ID,SCHWEISSSTROM_IST,SCHWEISSZEIT_IST,UL_HAUPTSTROM_IST,UL_VORSTROM_IST,HUBHOEHE_IST,HUBHOEHE_SOLL,ABFALLZEIT_IST,ABFALLZEIT_SOLL,DURCHDRINGUNG_IST,SCHWEISSENERGIE_IST
2131708,M050UB92BRT2,459825,15 UB92 130SWB121,8813,1,22610237,17446790,1,87,750,30.70000076,26.39999962,24,1.49000001,1.5,10.39999962,9.699999809,-0.986000001,619
2131606,M050UB92BRT2,459833,15 UB92 130SWB221,8814,1,22620004,17446790,2,11,900,39.90000153,25.79999924,19.60000038,0.810000002,0.800000012,8.600000381,8.699999809,-0.879000008,938
2131921,M050UB92BRT2,459810,15 UB92 130SWB521,8817,1,22610072,17446790,1,17,750,30.20000076,24.79999924,23.20000076,1.690000057,1.700000048,10.10000038,9.899999619,-0.773999989,571
2132027,M050UB92BRT2,459820,15 UB92 130SWB321,8815,1,22610877,17446790,2,48,900,39.70000076,26,20,0.790000021,0.800000012,8,8.300000191,-0.915000021,940
2131815,M050UB92BRT2,459822,15 UB92 130SWB421,8816,1,22610157,17446790,1,13,750,29.5,24.39999962,23,1.49000001,1.5,8.800000191,9.300000191,-0.634000003,551
2131364,M050UB93BRT1,1161307,15 UB93 030SWB421,8821,1,24610196,17446840,1,42,750,30.70000076,25,23,1.49000001,1.5,9.899999619,9.199999809,-0.703999996,576
2130466,M050UB93BRT1,1161306,15 UB93 030SWB221,8820,1,24620215,17446840,1,180,750,30.20000076,28,26.39999962,1.49000001,1.5,10,9.800000191,-0.809000015,636
2131709,M050UB92BRT2,459831,15 UB92 130SWB121,8813,1,22610095,17446790,1,47,750,30.5,25,23.79999924,1.49000001,1.5,10.5,10,-0.861999989,575
2131607,M050UB92BRT2,459837,15 UB92 130SWB221,8814,1,22620005,17446790,2,12,900,39.70000076,25.79999924,19.39999962,0.790000021,0.800000012,8.899999619,9.199999809,-1.039000034,937
2131922,M050UB92BRT2,459816,15 UB92 130SWB521,8817,1,22610390,17446790,1,42,750,29.89999962,24.79999924,22.60000038,1.700000048,1.700000048,9.300000191,9.300000191,-0.493000001,567
2132028,M050UB92BRT2,459823,15 UB92 130SWB321,8815,1,22610875,17446790,2,46,900,40.70000076,26.39999962,19.79999924,0.790000021,0.800000012,9.5,8.699999809,-1.108999968,966
2131816,M050UB92BRT2,459828,15 UB92 130SWB421,8816,1,22610195,17446790,1,15,750,29.39999962,25.20000076,24.39999962,1.49000001,1.5,9.600000381,10.10000038,-0.861999989,572
2130467,M050UB93BRT1,1161308,15 UB93 030SWB221,8820,1,24620153,17446840,1,140,750,30.5,25.60000038,22.60000038,1.50999999,1.5,9.800000191,9.300000191,-0.722000003,589
2131365,M050UB93BRT1,1161309,15 UB93 030SWB421,8821,1,24610333,17446840,1,138,750,29.70000076,25,22.79999924,1.49000001,1.5,10,10.30000019,-0.915000021,563
2131608,M050UB92BRT2,459842,15 UB92 130SWB221,8814,1,22620006,17446790,2,13,900,40.70000076,26.39999962,19.39999962,0.810000002,0.800000012,9.100000381,8.399999619,-1.090999961,969
2131923,M050UB92BRT2,459819,15 UB92 130SWB521,8817,1,22610107,17446790,1,19,750,32.5,24.20000076,23,1.690000057,1.700000048,9.600000381,9.100000381,-0.59799999,602
2132029,M050UB92BRT2,459829,15 UB92 130SWB321,8815,1,22610876,17446790,2,47,900,39.20000076,25.79999924,19.79999924,0.790000021,0.800000012,8.100000381,8.899999619,-0.967999995,922
2131817,M050UB92BRT2,459834,15 UB92 130SWB421,8816,1,22610329,17446790,1,29,750,30.5,26.20000076,23.79999924,1.49000001,1.5,10.60000038,10.10000038,-0.933000028,600
2131710,M050UB92BRT2,459836,15 UB92 130SWB121,8813,1,22620010,17446790,2,127,950,65.59999847,25.79999924,19.39999962,0.810000002,0.800000012,8.300000191,7.699999809,-0.915000021,1615
2131366,M050UB93BRT1,1161310,15 UB93 030SWB421,8821,1,24610336,17446840,1,154,750,30.20000076,25.20000076,22.79999924,1.49000001,1.5,9.199999809,9,-0.545000017,573
2131609,M050UB92BRT2,459847,15 UB92 130SWB221,8814,1,22620131,17446790,1,30,700,28.10000038,26.20000076,24,1.50999999,1.5,10.30000019,10.10000038,-0.828000009,520
2131924,M050UB92BRT2,459824,15 UB92 130SWB521,8817,1,22610184,17446790,1,24,750,30.20000076,24.20000076,22.39999962,1.679999948,1.700000048,9.5,9.300000191,-0.527999997,558
2131818,M050UB92BRT2,459839,15 UB92 130SWB421,8816,1,22610191,17446790,1,14,750,29.89999962,26.20000076,23.39999962,1.49000001,1.5,10.19999981,10.19999981,-0.931999981,596
2131711,M050UB92BRT2,459841,15 UB92 130SWB121,8813,1,22620162,17446790,1,143,750,29.20000076,25.20000076,24.39999962,1.49000001,1.5,9.199999809,10,-0.791999996,566
2132030,M050UB92BRT2,459835,15 UB92 130SWB321,8815,1,22610008,17446790,1,12,750,29.70000076,26.20000076,21.20000076,1.49000001,1.5,9.800000191,10.10000038,-0.861999989,587
2131367,M050UB93BRT1,1161311,15 UB93 030SWB421,8821,1,24610338,17446840,1,161,750,30.5,24.79999924,23.60000038,1.50999999,1.5,9.300000191,8.800000191,-0.633000016,572
2131610,M050UB92BRT2,459849,15 UB92 130SWB221,8814,1,22620007,17446790,1,14,750,29.89999962,25.79999924,23.79999924,1.50999999,1.5,10,10,-0.879999995,584
2131925,M050UB92BRT2,459827,15 UB92 130SWB521,8817,1,22610076,17446790,1,18,750,30.70000076,24.79999924,22.79999924,1.679999948,1.700000048,9.899999619,9.100000381,-0.510999978,575
2131819,M050UB92BRT2,459843,15 UB92 130SWB421,8816,1,22610324,17446790,1,27,750,29.70000076,26.39999962,23.79999924,1.49000001,1.5,8.800000191,9.100000381,-0.474999994,597
2131712,M050UB92BRT2,459844,15 UB92 130SWB121,8813,1,22620030,17446790,1,135,750,30.70000076,27.39999962,26,1.49000001,1.5,10.60000038,9.800000191,-0.949999988,631
2132031,M050UB92BRT2,459840,15 UB92 130SWB321,8815,1,22610049,17446790,1,18,750,30.20000076,24.79999924,22.39999962,1.49000001,1.5,9.199999809,9,-0.476000011,564
2131368,M050UB93BRT1,1161312,15 UB93 030SWB421,8821,1,24610218,17446840,1,62,750,29.89999962,25.20000076,23,1.49000001,1.5,9.699999809,9.699999809,-0.810000002,568
2131926,M050UB92BRT2,459832,15 UB92 130SWB521,8817,1,22610183,17446790,1,23,750,30.5,26.60000038,22.60000038,1.690000057,1.700000048,9.5,9,-0.579999983,614
2131820,M050UB92BRT2,459846,15 UB92 130SWB421,8816,1,22610337,17446790,1,31,750,30.20000076,27.20000076,23.79999924,1.49000001,1.5,9.600000381,9.399999619,-0.579999983,618
2131611,M050UB92BRT2,459854,15 UB92 130SWB221,8814,1,22620002,17446790,1,9,750,29.20000076,24.39999962,23.39999962,1.50999999,1.5,9.600000381,10.39999962,-0.931999981,550
2131713,M050UB92BRT2,459848,15 UB92 130SWB121,8813,1,22620191,17446790,1,150,750,31,26,22.60000038,1.49000001,1.5,10.60000038,9.600000381,-0.74000001,611
2131369,M050UB93BRT1,1161313,15 UB93 030SWB421,8821,1,24610235,17446840,1,78,750,30.20000076,26.39999962,22.60000038,1.50999999,1.5,9,8.800000191,-0.56400001,598
2131927,M050UB92BRT2,459838,15 UB92 130SWB521,8817,1,22610180,17446790,1,22,750,30.20000076,26.20000076,23.39999962,1.700000048,1.700000048,9.5,9.300000191,-0.633000016,599
2132032,M050UB92BRT2,459845,15 UB92 130SWB321,8815,1,22610007,17446790,1,11,750,30.5,24.60000038,22.39999962,1.49000001,1.5,10.10000038,9.600000381,-0.861999989,561
2131821,M050UB92BRT2,459851,15 UB92 130SWB421,8816,1,22610222,17446790,1,18,750,31.20000076,25.39999962,21.79999924,1.49000001,1.5,10.69999981,9.399999619,-0.985000014,588
2131612,M050UB92BRT2,459859,15 UB92 130SWB221,8814,1,22620175,17446790,1,35,750,30.70000076,27,23.60000038,1.50999999,1.5,10.5,9.800000191,-0.845000029,622
2131714,M050UB92BRT2,459852,15 UB92 130SWB121,8813,1,22610153,17446790,1,63,750,30.70000076,25.20000076,23.39999962,1.49000001,1.5,10.5,9.800000191,-0.967999995,581
2132033,M050UB92BRT2,459850,15 UB92 130SWB321,8815,1,22610029,17446790,1,16,750,30.20000076,24.79999924,23.39999962,1.49000001,1.5,10.30000019,10.10000038,-0.898000002,570
2131822,M050UB92BRT2,459853,15 UB92 130SWB421,8816,1,22610887,17446790,1,387,750,30,26.20000076,22,1.50999999,1.5,10.30000019,10.30000019,-0.949999988,592
2131613,M050UB92BRT2,459864,15 UB92 130SWB221,8814,1,22620076,17446790,2,32,950,40.5,25.79999924,19.79999924,0.790000021,0.800000012,8.399999619,7.900000095,-0.861999989,1004
2131715,M050UB92BRT2,459857,15 UB92 130SWB121,8813,1,22610863,17446790,1,119,750,30.5,26.20000076,24.20000076,1.49000001,1.5,10.39999962,9.899999619,-1.003000021,604
2131823,M050UB92BRT2,459858,15 UB92 130SWB421,8816,1,22610219,17446790,1,16,750,32.29999924,25,23,1.49000001,1.5,9.600000381,9.300000191,-0.510999978,609
2131614,M050UB92BRT2,459868,15 UB92 130SWB221,8814,1,22620081,17446790,2,36,920,39.70000076,25.20000076,19.39999962,0.810000002,0.800000012,8.199999809,8.5,-0.861999989,935
2131716,M050UB92BRT2,459862,15 UB92 130SWB121,8813,1,22610862,17446790,1,111,750,30.20000076,24.39999962,23.20000076,1.49000001,1.5,10.10000038,9.899999619,-0.985000014,558
2132034,M050UB92BRT2,459855,15 UB92 130SWB321,8815,1,22610015,17446790,1,13,750,30.5,25.20000076,24,1.50999999,1.5,9.600000381,9.100000381,-0.563000023,580
2131824,M050UB92BRT2,459863,15 UB92 130SWB421,8816,1,22610221,17446790,1,17,750,30.5,25.60000038,24.20000076,1.49000001,1.5,9.399999619,8.899999619,-0.545000017,591
2131615,M050UB92BRT2,459874,15 UB92 130SWB221,8814,1,22620192,17446790,1,37,750,30.20000076,27.79999924,25.20000076,1.50999999,1.5,9.899999619,9.699999809,-0.827000022,635
2131717,M050UB92BRT2,459867,15 UB92 130SWB121,8813,1,22610417,17446790,1,103,750,33.29999924,24.60000038,21.20000076,1.49000001,1.5,8.199999809,8.899999619,-0.546000004,625
2132035,M050UB92BRT2,459861,15 UB92 130SWB321,8815,1,22610018,17446790,1,14,750,29.89999962,26.20000076,24,1.49000001,1.5,10,10,-0.845000029,593
2131825,M050UB92BRT2,459869,15 UB92 130SWB421,8816,1,22610069,17446790,1,8,750,30.5,25.39999962,24,1.50999999,1.5,10.39999962,9.899999619,-0.897000015,586
2131616,M050UB92BRT2,459878,15 UB92 130SWB221,8814,1,22620128,17446790,1,29,750,30.5,25.39999962,24,1.50999999,1.5,10.30000019,9.800000191,-0.774999976,586
2131718,M050UB92BRT2,459873,15 UB92 130SWB121,8813,1,22610038,17446790,1,31,750,29.70000076,25.20000076,24,1.50999999,1.5,9.399999619,9.699999809,-0.879999995,572
2132036,M050UB92BRT2,459866,15 UB92 130SWB321,8815,1,22610019,17446790,1,15,750,30.20000076,24.20000076,23.60000038,1.50999999,1.5,10,9.800000191,-0.774999976,554
2131928,M050UB92BRT2,459856,15 UB92 130SWB521,8817,1,22610030,17446790,1,485,750,30.5,26.20000076,23.20000076,1.679999948,1.700000048,9.699999809,9.199999809,-0.476000011,602
2131826,M050UB92BRT2,459872,15 UB92 130SWB421,8816,1,22610087,17446790,1,9,750,30.5,25.79999924,24,1.49000001,1.5,10.5,10,-0.931999981,593
2131719,M050UB92BRT2,459877,15 UB92 130SWB121,8813,1,22610206,17446790,1,79,750,28.89999962,27.60000038,24.39999962,1.49000001,1.5,9.300000191,10.39999962,-0.931999981,609
2131929,M050UB92BRT2,459860,15 UB92 130SWB521,8817,1,22610043,17446790,1,9,750,29.89999962,25.20000076,20.79999924,1.679999948,1.700000048,9.399999619,9.399999619,-0.439999998,569
2132037,M050UB92BRT2,459871,15 UB92 130SWB321,8815,1,22610005,17446790,1,10,750,29.89999962,26.79999924,23.39999962,1.49000001,1.5,10.19999981,10.19999981,-1.021000028,606
2131930,M050UB92BRT2,459865,15 UB92 130SWB521,8817,1,22610208,17446790,1,118,750,30.70000076,24.60000038,22.60000038,1.679999948,1.700000048,10.10000038,9.399999619,-0.58099997,568
2131720,M050UB92BRT2,459881,15 UB92 130SWB121,8813,1,22610204,17446790,1,71,750,34.59999847,25.60000038,22.39999962,1.49000001,1.5,9.5,8.899999619,-0.633000016,658
2132038,M050UB92BRT2,459876,15 UB92 130SWB321,8815,1,22610823,17446790,1,38,750,30.20000076,24.60000038,23,1.49000001,1.5,9.600000381,9.399999619,-0.579999983,565
2131827,M050UB92BRT2,459880,15 UB92 130SWB421,8816,1,22610386,17446790,1,32,750,29.70000076,27,24,1.49000001,1.5,9.199999809,9.5,-0.810000002,606
2131931,M050UB92BRT2,459870,15 UB92 130SWB521,8817,1,22610009,17446790,1,14,750,30.20000076,25.60000038,23.20000076,1.690000057,1.700000048,9.899999619,9.699999809,-0.949999988,582
2131828,M050UB92BRT2,459883,15 UB92 130SWB421,8816,1,22610715,17446790,1,423,750,30.5,26.79999924,23,1.49000001,1.5,9.800000191,9.300000191,-0.862999976,614
2131932,M050UB92BRT2,459875,15 UB92 130SWB521,8817,1,22610111,17446790,1,63,750,30,26.39999962,20.79999924,1.700000048,1.700000048,9.800000191,9.800000191,-0.827000022,595
2132039,M050UB92BRT2,459884,15 UB92 130SWB321,8815,1,22610130,17446790,1,20,750,30.20000076,25,23.79999924,1.50999999,1.5,9.300000191,9.100000381,-0.50999999,573
2131933,M050UB92BRT2,459879,15 UB92 130SWB521,8817,1,22610231,17446790,1,121,750,30.20000076,25.39999962,22.79999924,1.700000048,1.700000048,9.800000191,9.600000381,-0.58099997,584
2132040,M050UB92BRT2,459886,15 UB92 130SWB321,8815,1,22610037,17446790,1,17,750,31.20000076,27.79999924,24.39999962,1.50999999,1.5,10.89999962,9.600000381,-1.055999994,641
2131934,M050UB92BRT2,459882,15 UB92 130SWB521,8817,1,22610412,17446790,1,290,750,30.20000076,24.20000076,23.20000076,1.700000048,1.700000048,9.800000191,9.600000381,-0.651000023,559
2131935,M050UB92BRT2,459885,15 UB92 130SWB521,8817,1,22610013,17446790,1,30,750,29.89999962,26.20000076,24.20000076,1.679999948,1.700000048,9.699999809,9.699999809,-0.58099997,594
2131936,M050UB92BRT2,459887,15 UB92 130SWB521,8817,1,22610052,17446790,1,51,750,30.20000076,25.20000076,22.20000076,1.700000048,1.700000048,10.19999981,10,-1.003000021,573
2131212,M050UB93BRT1,1161314,15 UB93 030SWB521,8822,1,21610182,17446782,1,135,750,30.20000076,26.39999962,23.39999962,1.50999999,1.5,10,9.800000191,-1.019999981,600
2130670,M050UB93BRT1,1161315,15 UB93 030SWB121,8819,1,21610040,17446782,1,34,750,29.70000076,26,24,1.49000001,1.5,9.5,9.800000191,-0.950999975,590
2130468,M050UB93BRT1,1161317,15 UB93 030SWB221,8820,1,21620170,17446782,1,272,750,30.5,27.39999962,24.60000038,1.50999999,1.5,10.10000038,9.600000381,-0.827000022,628
2131213,M050UB93BRT1,1161318,15 UB93 030SWB521,8822,1,21610075,17446782,1,17,750,30.20000076,25.60000038,23.39999962,1.49000001,1.5,10.30000019,10,-0.845000029,581
2130671,M050UB93BRT1,1161319,15 UB93 030SWB121,8819,1,21610110,17446782,1,37,750,30.20000076,25.20000076,24,1.50999999,1.5,9.899999619,9.699999809,-0.845000029,577
2131370,M050UB93BRT1,1161316,15 UB93 030SWB421,8821,1,21610220,17446782,1,66,750,29.89999962,25.79999924,21,1.50999999,1.5,9.100000381,9.100000381,-0.458000004,577
2130469,M050UB93BRT1,1161320,15 UB93 030SWB221,8820,1,21610156,17446782,1,52,750,30.39999962,26.20000076,24.39999962,1.49000001,1.5,10,9.5,-0.739000022,602
2130672,M050UB93BRT1,1161323,15 UB93 030SWB121,8819,1,21610349,17446782,1,167,750,30.20000076,24.20000076,22.60000038,1.49000001,1.5,9.899999619,9.699999809,-0.703999996,554
2131371,M050UB93BRT1,1161322,15 UB93 030SWB421,8821,1,21610217,17446782,1,50,750,30.5,26,24.60000038,1.50999999,1.5,9.300000191,8.800000191,-0.545000017,599
2131214,M050UB93BRT1,1161321,15 UB93 030SWB521,8822,1,21610061,17446782,1,59,750,30.70000076,26,24.79999924,1.49000001,1.5,9.800000191,9,-0.634000003,601
2130470,M050UB93BRT1,1161324,15 UB93 030SWB221,8820,1,21610126,17446782,2,40,1000,36.09999847,28.60000038,23.20000076,1.50999999,1.5,10.5,10.39999962,-0.967000008,1033
2130471,M050UB93BRT1,1161328,15 UB93 030SWB221,8820,1,21610200,17446782,1,71,750,30.20000076,25.39999962,21.60000038,1.50999999,1.5,10.39999962,10.19999981,-0.967999995,584
2130673,M050UB93BRT1,1161326,15 UB93 030SWB121,8819,1,21610254,17446782,1,151,750,30.20000076,24.79999924,23.20000076,1.50999999,1.5,9.100000381,8.899999619,-0.615999997,569
2131372,M050UB93BRT1,1161325,15 UB93 030SWB421,8821,1,21610082,17446782,1,22,750,28.20000076,26.60000038,23.60000038,1.49000001,1.5,7.099999905,8.899999619,-0.667999983,573
2131215,M050UB93BRT1,1161327,15 UB93 030SWB521,8822,1,21610053,17446782,1,28,750,29.70000076,25.79999924,24.60000038,1.49000001,1.5,9.899999619,10.19999981,-0.949999988,585
2131373,M050UB93BRT1,1161329,15 UB93 030SWB421,8821,1,21610098,17446782,1,23,750,29.70000076,26.79999924,24.20000076,1.50999999,1.5,9.5,9.800000191,-1.003000021,602
2130472,M050UB93BRT1,1161330,15 UB93 030SWB221,8820,1,21610811,17446782,1,87,750,31,27,23.79999924,1.49000001,1.5,10.5,9.5,-0.967999995,624
2131216,M050UB93BRT1,1161331,15 UB93 030SWB521,8822,1,21610370,17446782,1,265,750,29.70000076,25.79999924,24.20000076,1.49000001,1.5,10,10.30000019,-0.985000014,584
2130674,M050UB93BRT1,1161332,15 UB93 030SWB121,8819,1,21610003,17446782,1,70,750,29.39999962,25,23.60000038,1.49000001,1.5,9.300000191,9.899999619,-0.791999996,570
2130473,M050UB93BRT1,1161336,15 UB93 030SWB221,8820,1,21620129,17446782,1,119,750,28.89999962,25,24,1.50999999,1.5,9,10.10000038,-0.861999989,558
2131217,M050UB93BRT1,1161334,15 UB93 030SWB521,8822,1,21610092,17446782,1,113,750,30.20000076,25.39999962,23.79999924,1.49000001,1.5,10.30000019,10.10000038,-0.915000021,584
2130675,M050UB93BRT1,1161335,15 UB93 030SWB121,8819,1,21610109,17446782,1,36,750,28.89999962,25.79999924,24.20000076,1.49000001,1.5,8.899999619,9.899999619,-0.773999989,574
2131374,M050UB93BRT1,1161333,15 UB93 030SWB421,8821,1,21610344,17446782,1,172,750,30.20000076,26.79999924,23.39999962,1.49000001,1.5,10.19999981,10,-0.949999988,607
2131617,M050UB92BRT2,459890,15 UB92 130SWB221,8814,1,21620019,17446824,1,95,750,30.20000076,25,23.39999962,1.49000001,1.5,9,8.800000191,-0.510999978,579
2130474,M050UB93BRT1,1161339,15 UB93 030SWB221,8820,1,21620135,17446782,1,120,750,30.20000076,24.60000038,24,1.50999999,1.5,10.30000019,10,-0.967999995,569
2131218,M050UB93BRT1,1161337,15 UB93 030SWB521,8822,1,21610054,17446782,1,58,750,30.5,26.39999962,25,1.50999999,1.5,10.5,10,-0.949999988,606
2130676,M050UB93BRT1,1161340,15 UB93 030SWB121,8819,1,21610369,17446782,1,175,750,30.20000076,23.79999924,23.60000038,1.49000001,1.5,9.300000191,9.100000381,-0.633000016,553
2131375,M050UB93BRT1,1161338,15 UB93 030SWB421,8821,1,21610422,17446782,1,204,750,30.20000076,25.39999962,23,1.49000001,1.5,9.699999809,9.5,-0.933000028,581
2131618,M050UB92BRT2,459894,15 UB92 130SWB221,8814,1,21620024,17446824,1,105,750,29.70000076,25.39999962,23.79999924,1.50999999,1.5,8.899999619,9.199999809,-0.527999997,577
2131721,M050UB92BRT2,459889,15 UB92 130SWB121,8813,1,21610057,17446824,1,40,750,29.89999962,26,24.60000038,1.49000001,1.5,10.30000019,10.30000019,-0.949999988,593
2131219,M050UB93BRT1,1161341,15 UB93 030SWB521,8822,1,21610064,17446782,1,112,750,30.70000076,26,23.79999924,1.49000001,1.5,10.69999981,10,-1.021000028,602
2130677,M050UB93BRT1,1161343,15 UB93 030SWB121,8819,1,21610002,17446782,1,30,750,30.20000076,24.79999924,24.20000076,1.50999999,1.5,10.30000019,10.10000038,-0.933000028,570
2131376,M050UB93BRT1,1161342,15 UB93 030SWB421,8821,1,21610343,17446782,1,171,750,29.39999962,26.39999962,24,1.49000001,1.5,9.5,10,-0.933000028,595
2131619,M050UB92BRT2,459898,15 UB92 130SWB221,8814,1,21620025,17446824,2,110,1000,44.09999847,25.20000076,19.39999962,0.790000021,0.800000012,8.600000381,8.5,-0.757000029,1127
2131722,M050UB92BRT2,459892,15 UB92 130SWB121,8813,1,21610828,17446824,1,160,750,30.70000076,25.20000076,23.79999924,1.49000001,1.5,10,9.300000191,-0.703999996,585
2131220,M050UB93BRT1,1161344,15 UB93 030SWB521,8822,1,21610163,17446782,1,126,750,30.5,25.60000038,23.79999924,1.49000001,1.5,10.19999981,9.699999809,-0.861999989,589
2130678,M050UB93BRT1,1161345,15 UB93 030SWB121,8819,1,21610108,17446782,1,35,750,30.5,25.79999924,24.39999962,1.49000001,1.5,10.19999981,9.699999809,-0.861999989,594
2131829,M050UB92BRT2,459893,15 UB92 130SWB421,8816,1,21610154,17446824,1,95,720,30.20000076,24.79999924,22.39999962,1.49000001,1.5,10.5,10.30000019,-1.019999981,542
2131377,M050UB93BRT1,1161346,15 UB93 030SWB421,8821,1,21610352,17446782,1,187,750,29.70000076,25,22,1.49000001,1.5,9.600000381,9.899999619,-0.809000015,564
2130475,M050UB93BRT1,1161347,15 UB93 030SWB221,8820,1,21620136,17446782,1,128,750,30.5,26.60000038,24.20000076,1.49000001,1.5,10.30000019,9.800000191,-0.933000028,610
2131723,M050UB92BRT2,459895,15 UB92 130SWB121,8813,1,21610036,17446824,1,24,750,29.70000076,25.79999924,23.20000076,1.49000001,1.5,9.699999809,10,-0.879999995,585
2131221,M050UB93BRT1,1161348,15 UB93 030SWB521,8822,1,21610045,17446782,1,27,750,30.39999962,25.20000076,23.60000038,1.50999999,1.5,10.5,10,-1.072999954,580
2130679,M050UB93BRT1,1161350,15 UB93 030SWB121,8819,1,21610014,17446782,1,31,750,30.20000076,25.39999962,24.60000038,1.49000001,1.5,10,9.800000191,-0.949999988,584
2131830,M050UB92BRT2,459897,15 UB92 130SWB421,8816,1,21610330,17446824,1,220,750,30.20000076,25,23.39999962,1.50999999,1.5,10.5,10.30000019,-0.967999995,574
2131378,M050UB93BRT1,1161349,15 UB93 030SWB421,8821,1,21610334,17446782,1,142,750,29.39999962,26.79999924,24,1.50999999,1.5,9.600000381,10.10000038,-0.949999988,600
2130476,M050UB93BRT1,1161351,15 UB93 030SWB221,8820,1,21610123,17446782,2,16,1000,35.59999847,28.20000076,23.20000076,1.50999999,1.5,9.199999809,9.600000381,-0.579999983,1012
2131724,M050UB92BRT2,459900,15 UB92 130SWB121,8813,1,21610238,17446824,1,96,750,29.70000076,24.60000038,24,1.49000001,1.5,10.19999981,10.5,-1.090999961,558
2131620,M050UB92BRT2,459910,15 UB92 130SWB221,8814,1,21620003,17446824,2,7,900,40.20000076,25.79999924,19.79999924,0.810000002,0.800000012,9,8.800000191,-0.985000014,944
2131222,M050UB93BRT1,1161352,15 UB93 030SWB521,8822,1,21610056,17446782,1,75,750,29.89999962,27.39999962,24,1.50999999,1.5,9.199999809,9.199999809,-0.59799999,619
2131937,M050UB92BRT2,459888,15 UB92 130SWB521,8817,1,21610890,17446824,1,433,750,30.20000076,26.20000076,23,1.690000057,1.700000048,10.30000019,10.10000038,-0.651000023,598
2130680,M050UB93BRT1,1161353,15 UB93 030SWB121,8819,1,21620164,17446782,1,235,750,30.5,25.79999924,23.79999924,1.49000001,1.5,9.600000381,9.100000381,-0.615999997,597
2131831,M050UB92BRT2,459902,15 UB92 130SWB421,8816,1,21610328,17446824,1,206,750,30.5,25.79999924,23.39999962,1.49000001,1.5,10.80000019,10.30000019,-0.949999988,595
2131379,M050UB93BRT1,1161354,15 UB93 030SWB421,8821,1,21610332,17446782,1,127,750,30.20000076,25.79999924,23.60000038,1.49000001,1.5,10.5,10.30000019,-1.17900002,589
2131725,M050UB92BRT2,459905,15 UB92 130SWB121,8813,1,21610132,17446824,1,56,750,30.70000076,25.79999924,24.20000076,1.49000001,1.5,10.30000019,9.600000381,-0.933000028,595
2131621,M050UB92BRT2,459912,15 UB92 130SWB221,8814,1,21620001,17446824,1,6,750,29.70000076,25.39999962,23.79999924,1.49000001,1.5,9.699999809,10,-0.879999995,577
2131938,M050UB92BRT2,459891,15 UB92 130SWB521,8817,1,21610071,17446824,1,148,750,29.89999962,25.20000076,23,1.700000048,1.700000048,9.5,9.5,-0.703999996,575
2130681,M050UB93BRT1,1161356,15 UB93 030SWB121,8819,1,21620082,17446782,1,40,750,29.70000076,27.20000076,23.60000038,1.50999999,1.5,9.300000191,9.600000381,-0.757000029,618
2131223,M050UB93BRT1,1161355,15 UB93 030SWB521,8822,1,21610411,17446782,1,320,750,29.89999962,26,24.39999962,1.49000001,1.5,9.5,9.5,-0.651000023,594
2132041,M050UB92BRT2,459901,15 UB92 130SWB321,8815,1,21610178,17446824,1,164,750,30.5,24.20000076,22.39999962,1.50999999,1.5,10.10000038,9.600000381,-0.791999996,555
2131832,M050UB92BRT2,459903,15 UB92 130SWB421,8816,1,21610827,17446824,1,352,750,30,25,22,1.49000001,1.5,9.5,9.5,-0.703999996,565
2131380,M050UB93BRT1,1161357,15 UB93 030SWB421,8821,1,21610190,17446782,1,347,750,30.5,25,23.39999962,1.50999999,1.5,10.60000038,10.10000038,-1.003000021,576
2131622,M050UB92BRT2,459916,15 UB92 130SWB221,8814,1,21620004,17446824,2,66,900,39.90000153,26.39999962,19.60000038,0.800000012,0.800000012,8.899999619,8.899999619,-1.074000001,958
2131726,M050UB92BRT2,459907,15 UB92 130SWB121,8813,1,21610237,17446824,1,88,750,31,27,23.79999924,1.49000001,1.5,10.60000038,9.600000381,-1.021000028,626
2130477,M050UB93BRT1,1161358,15 UB93 030SWB221,8820,1,21610122,17446782,2,15,1000,36.59999847,28.20000076,23.60000038,1.49000001,1.5,10,9.300000191,-0.667999983,1029
2131939,M050UB92BRT2,459896,15 UB92 130SWB521,8817,1,21610072,17446824,1,155,750,30.20000076,25.60000038,23,1.669999957,1.700000048,10.19999981,10,-0.757000029,592
2131224,M050UB93BRT1,1161360,15 UB93 030SWB521,8822,1,21610016,17446782,1,10,750,30.20000076,26.60000038,24.79999924,1.49000001,1.5,9.800000191,9.600000381,-0.933000028,608
2132042,M050UB92BRT2,459906,15 UB92 130SWB321,8815,1,21610426,17446824,1,213,750,30.5,25,23.60000038,1.50999999,1.5,10.89999962,10.39999962,-1.021000028,576
2130682,M050UB93BRT1,1161361,15 UB93 030SWB121,8819,1,21610077,17446782,1,107,750,29.89999962,26,24.20000076,1.49000001,1.5,10.30000019,10.30000019,-0.986000001,594
2131833,M050UB92BRT2,459909,15 UB92 130SWB421,8816,1,21610830,17446824,1,359,750,30.5,25.20000076,23.20000076,1.49000001,1.5,10,9.5,-0.703999996,580
2131381,M050UB93BRT1,1161359,15 UB93 030SWB421,8821,1,21610854,17446782,1,335,750,28.89999962,24.79999924,24,1.50999999,1.5,8.199999809,9.300000191,-0.615999997,553
